Name	Compound IUPAC	InChI	Canonical_SMILES	PUBCHEM_CID	Status	Source
methyl (4S,5S)-5-[(1S,9R,10R)-3-hydroxy-4,12-dimethoxy-17-methyl-13-oxo-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5,11-tetraen-6-yl]-3-(3-methylphenyl)-4,5-dihydro-1,2-oxazole-4-carboxylate	methyl (4S,5S)-5-[(1S,9R,10R)-3-hydroxy-4,12-dimethoxy-17-methyl-13-oxo-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5,11-tetraen-6-yl]-3-(3-methylphenyl)-4,5-dihydro-1,2-oxazole-4-carboxylate	InChI=1S/C31H34N2O7/c1-16-7-6-8-17(11-16)27-25(30(36)39-5)29(40-32-27)19-13-24(38-4)28(35)26-18(19)12-21-20-14-23(37-3)22(34)15-31(20,26)9-10-33(21)2/h6-8,11,13-14,20-21,25,29,35H,9-10,12,15H2,1-5H3/t20-,21+,25-,29+,31-/m0/s1	COC(=O)[C@H]1C(=NO[C@@H]1c1cc(OC)c(c2c1C[C@H]1N(C)CC[C@@]32[C@H]1C=C(C(=O)C3)OC)O)c1cccc(c1)C	71720772	1	AID_736485_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carbaldehyde	7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carbaldehyde	InChI=1S/C20H20O6/c1-22-15-6-5-12-7-14(11-21)19(26-16(12)10-15)13-8-17(23-2)20(25-4)18(9-13)24-3/h5-11,19H,1-4H3	COc1ccc2c(c1)OC(C(=C2)C=O)c1cc(OC)c(c(c1)OC)OC	44346502	1	AID_146673_datatable_active
N-Methyl-2-(3,4,5-trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carbohydroxamic acid methyl ester	N,7-dimethoxy-N-methyl-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxamide	InChI=1S/C22H25NO7/c1-23(29-6)22(24)16-9-13-7-8-15(25-2)12-17(13)30-20(16)14-10-18(26-3)21(28-5)19(11-14)27-4/h7-12,20H,1-6H3	COc1ccc2c(c1)OC(C(=C2)C(=O)N(OC)C)c1cc(OC)c(c(c1)OC)OC	44346503	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-3-acetyl-7-methoxy-2H-1-benzopyran	1-[7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromen-3-yl]ethanone	InChI=1S/C21H22O6/c1-12(22)16-8-13-6-7-15(23-2)11-17(13)27-20(16)14-9-18(24-3)21(26-5)19(10-14)25-4/h6-11,20H,1-5H3	COc1ccc2c(c1)OC(C(=C2)C(=O)C)c1cc(OC)c(c(c1)OC)OC	9799505	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-3-butyryl-7-methoxy-2H-1-benzopyran	1-[7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromen-3-yl]butan-1-one	InChI=1S/C23H26O6/c1-6-7-18(24)17-10-14-8-9-16(25-2)13-19(14)29-22(17)15-11-20(26-3)23(28-5)21(12-15)27-4/h8-13,22H,6-7H2,1-5H3	CCCC(=O)C1=Cc2ccc(cc2OC1c1cc(OC)c(c(c1)OC)OC)OC	44346510	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxylic acid methyl ester	methyl 7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxylate	InChI=1S/C21H22O7/c1-23-14-7-6-12-8-15(21(22)27-5)19(28-16(12)11-14)13-9-17(24-2)20(26-4)18(10-13)25-3/h6-11,19H,1-5H3	COc1ccc2c(c1)OC(C(=C2)C(=O)OC)c1cc(OC)c(c(c1)OC)OC	44346547	1	AID_146673_datatable_active
N-tert-Butyl-2-(3,4,5-trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxamide	N-tert-butyl-7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxamide	InChI=1S/C24H29NO6/c1-24(2,3)25-23(26)17-10-14-8-9-16(27-4)13-18(14)31-21(17)15-11-19(28-5)22(30-7)20(12-15)29-6/h8-13,21H,1-7H3,(H,25,26)	COc1ccc2c(c1)OC(C(=C2)C(=O)NC(C)(C)C)c1cc(OC)c(c(c1)OC)OC	44346548	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-3-(ethoxymethyl)-7-methoxy-2H-1-benzopyran	3-(ethoxymethyl)-7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene	InChI=1S/C22H26O6/c1-6-27-13-16-9-14-7-8-17(23-2)12-18(14)28-21(16)15-10-19(24-3)22(26-5)20(11-15)25-4/h7-12,21H,6,13H2,1-5H3	CCOCC1=Cc2ccc(cc2OC1c1cc(OC)c(c(c1)OC)OC)OC	44346614	1	AID_146673_datatable_active
N-Phenyl-2-(3,4,5-trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxamide	7-methoxy-N-phenyl-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxamide	InChI=1S/C26H25NO6/c1-29-19-11-10-16-12-20(26(28)27-18-8-6-5-7-9-18)24(33-21(16)15-19)17-13-22(30-2)25(32-4)23(14-17)31-3/h5-15,24H,1-4H3,(H,27,28)	COc1ccc2c(c1)OC(C(=C2)C(=O)Nc1ccccc1)c1cc(OC)c(c(c1)OC)OC	44346699	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran	7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene	InChI=1S/C19H20O5/c1-20-14-7-5-12-6-8-15(24-16(12)11-14)13-9-17(21-2)19(23-4)18(10-13)22-3/h5-11,15H,1-4H3	COc1ccc2c(c1)OC(C=C2)c1cc(OC)c(c(c1)OC)OC	44346700	1	AID_146673_datatable_active
N-Butyl-2-(3,4,5-trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxamide	N-butyl-7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxamide	InChI=1S/C24H29NO6/c1-6-7-10-25-24(26)18-11-15-8-9-17(27-2)14-19(15)31-22(18)16-12-20(28-3)23(30-5)21(13-16)29-4/h8-9,11-14,22H,6-7,10H2,1-5H3,(H,25,26)	CCCCNC(=O)C1=Cc2ccc(cc2OC1c1cc(OC)c(c(c1)OC)OC)OC	44346819	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxylic acid ethyl ester	ethyl 7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxylate	InChI=1S/C22H24O7/c1-6-28-22(23)16-9-13-7-8-15(24-2)12-17(13)29-20(16)14-10-18(25-3)21(27-5)19(11-14)26-4/h7-12,20H,6H2,1-5H3	CCOC(=O)C1=Cc2ccc(cc2OC1c1cc(OC)c(c(c1)OC)OC)OC	10222612	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carbonitrile	7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carbonitrile	InChI=1S/C20H19NO5/c1-22-15-6-5-12-7-14(11-21)19(26-16(12)10-15)13-8-17(23-2)20(25-4)18(9-13)24-3/h5-10,19H,1-4H3	COc1ccc2c(c1)OC(C(=C2)C#N)c1cc(OC)c(c(c1)OC)OC	10316054	1	AID_146673_datatable_active
(NE)-N-[[7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromen-3-yl]methylidene]hydroxylamine	(NE)-N-[[7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromen-3-yl]methylidene]hydroxylamine	InChI=1S/C20H21NO6/c1-23-15-6-5-12-7-14(11-21-22)19(27-16(12)10-15)13-8-17(24-2)20(26-4)18(9-13)25-3/h5-11,19,22H,1-4H3/b21-11+	O/N=C/C1=Cc2ccc(cc2OC1c1cc(OC)c(c(c1)OC)OC)OC	44346850	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxylic acid phenethyl ester	2-phenylethyl 7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxylate	InChI=1S/C28H28O7/c1-30-21-11-10-19-14-22(28(29)34-13-12-18-8-6-5-7-9-18)26(35-23(19)17-21)20-15-24(31-2)27(33-4)25(16-20)32-3/h5-11,14-17,26H,12-13H2,1-4H3	COc1ccc2c(c1)OC(C(=C2)C(=O)OCCc1ccccc1)c1cc(OC)c(c(c1)OC)OC	44346888	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxylic acid tert-butyl ester	tert-butyl 7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxylate	InChI=1S/C24H28O7/c1-24(2,3)31-23(25)17-10-14-8-9-16(26-4)13-18(14)30-21(17)15-11-19(27-5)22(29-7)20(12-15)28-6/h8-13,21H,1-7H3	COc1ccc2c(c1)OC(C(=C2)C(=O)OC(C)(C)C)c1cc(OC)c(c(c1)OC)OC	44346898	1	AID_146673_datatable_active
2-(3,4,5-Trimethoxyphenyl)-7-methoxy-2H-1-benzopyran-3-carboxylic acid isopropyl ester	propan-2-yl 7-methoxy-2-(3,4,5-trimethoxyphenyl)-2H-chromene-3-carboxylate	InChI=1S/C23H26O7/c1-13(2)29-23(24)17-9-14-7-8-16(25-3)12-18(14)30-21(17)15-10-19(26-4)22(28-6)20(11-15)27-5/h7-13,21H,1-6H3	COc1ccc2c(c1)OC(C(=C2)C(=O)OC(C)C)c1cc(OC)c(c(c1)OC)OC	44346912	1	AID_146673_datatable_active
2-(3,4-dimethoxyphenyl)-N-(4-ethoxyphenyl)quinoline-4-carboxamide	2-(3,4-dimethoxyphenyl)-N-(4-ethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C26H24N2O4/c1-4-32-19-12-10-18(11-13-19)27-26(29)21-16-23(28-22-8-6-5-7-20(21)22)17-9-14-24(30-2)25(15-17)31-3/h5-16H,4H2,1-3H3,(H,27,29)	CCOc1ccc(cc1)NC(=O)c1cc(nc2c1cccc2)c1ccc(c(c1)OC)OC	1220159	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[(4-methylphenyl)methyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[(4-methylphenyl)methyl]quinoline-4-carboxamide	InChI=1S/C26H20N2O2/c1-17-10-12-18(13-11-17)16-27-26(29)21-15-23(28-22-8-4-3-7-20(21)22)25-14-19-6-2-5-9-24(19)30-25/h2-15H,16H2,1H3,(H,27,29)	Cc1ccc(cc1)CNC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2	156010252	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[(3,4-dichlorophenyl)methyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[(3,4-dichlorophenyl)methyl]quinoline-4-carboxamide	InChI=1S/C25H16Cl2N2O2/c26-19-10-9-15(11-20(19)27)14-28-25(30)18-13-22(29-21-7-3-2-6-17(18)21)24-12-16-5-1-4-8-23(16)31-24/h1-13H,14H2,(H,28,30)	Clc1ccc(cc1Cl)CNC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2	156010483	1	AID_1665222_datatable_active
N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(7-methoxy-1-benzofuran-2-yl)quinoline-4-carboxamide	N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(7-methoxy-1-benzofuran-2-yl)quinoline-4-carboxamide	InChI=1S/C26H16ClF3N2O3/c1-34-22-8-4-5-14-11-23(35-24(14)22)21-13-17(16-6-2-3-7-19(16)31-21)25(33)32-20-12-15(26(28,29)30)9-10-18(20)27/h2-13H,1H3,(H,32,33)	COc1cccc2c1oc(c2)c1nc2ccccc2c(c1)C(=O)Nc1cc(ccc1Cl)C(F)(F)F	156010902	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[phenyl(pyridin-2-yl)methyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[phenyl(pyridin-2-yl)methyl]quinoline-4-carboxamide	InChI=1S/C30H21N3O2/c34-30(33-29(20-10-2-1-3-11-20)25-15-8-9-17-31-25)23-19-26(32-24-14-6-5-13-22(23)24)28-18-21-12-4-7-16-27(21)35-28/h1-19,29H,(H,33,34)	O=C(c1cc(nc2c1cccc2)c1cc2c(o1)cccc2)NC(c1ccccn1)c1ccccc1	156011202	1	AID_1665222_datatable_active
N-[2-chloro-4-(trifluoromethyl)phenyl]-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	N-[2-chloro-4-(trifluoromethyl)phenyl]-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C25H18ClF3N2O3/c1-33-22-10-7-14(11-23(22)34-2)21-13-17(16-5-3-4-6-19(16)30-21)24(32)31-20-9-8-15(12-18(20)26)25(27,28)29/h3-13H,1-2H3,(H,31,32)	COc1ccc(cc1OC)c1nc2ccccc2c(c1)C(=O)Nc1ccc(cc1Cl)C(F)(F)F	156011475	1	AID_1665222_datatable_active
2-(3,4-dimethoxyphenyl)-N-[(4-fluorophenyl)methyl]quinoline-4-carboxamide	2-(3,4-dimethoxyphenyl)-N-[(4-fluorophenyl)methyl]quinoline-4-carboxamide	InChI=1S/C25H21FN2O3/c1-30-23-12-9-17(13-24(23)31-2)22-14-20(19-5-3-4-6-21(19)28-22)25(29)27-15-16-7-10-18(26)11-8-16/h3-14H,15H2,1-2H3,(H,27,29)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)NCc1ccc(cc1)F	2163383	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-(2,4,6-trimethylphenyl)quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-(2,4,6-trimethylphenyl)quinoline-4-carboxamide	InChI=1S/C27H22N2O2/c1-16-12-17(2)26(18(3)13-16)29-27(30)21-15-23(28-22-10-6-5-9-20(21)22)25-14-19-8-4-7-11-24(19)31-25/h4-15H,1-3H3,(H,29,30)	Cc1cc(C)c(c(c1)C)NC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2	156012024	1	AID_1665222_datatable_active
2-(3,4-dimethoxyphenyl)-N-(2,4,6-trimethylphenyl)quinoline-4-carboxamide	2-(3,4-dimethoxyphenyl)-N-(2,4,6-trimethylphenyl)quinoline-4-carboxamide	InChI=1S/C27H26N2O3/c1-16-12-17(2)26(18(3)13-16)29-27(30)21-15-23(28-22-9-7-6-8-20(21)22)19-10-11-24(31-4)25(14-19)32-5/h6-15H,1-5H3,(H,29,30)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)Nc1c(C)cc(cc1C)C	1371725	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-(3-fluorophenyl)quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-(3-fluorophenyl)quinoline-4-carboxamide	InChI=1S/C24H15FN2O2/c25-16-7-5-8-17(13-16)26-24(28)19-14-21(27-20-10-3-2-9-18(19)20)23-12-15-6-1-4-11-22(15)29-23/h1-14H,(H,26,28)	Fc1cccc(c1)NC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2	156013266	1	AID_1665222_datatable_active
SIRT6 activator 12q	N-benzhydryl-2-(1-benzofuran-2-yl)quinoline-4-carboxamide	InChI=1S/C31H22N2O2/c34-31(33-30(21-11-3-1-4-12-21)22-13-5-2-6-14-22)25-20-27(32-26-17-9-8-16-24(25)26)29-19-23-15-7-10-18-28(23)35-29/h1-20,30H,(H,33,34)	O=C(c1cc(nc2c1cccc2)c1cc2c(o1)cccc2)NC(c1ccccc1)c1ccccc1	156013743	1	AID_1665222_datatable_active
2-(3,4-dimethoxyphenyl)-N-(4-methylbenzyl)quinoline-4-carboxamide	2-(3,4-dimethoxyphenyl)-N-[(4-methylphenyl)methyl]quinoline-4-carboxamide	InChI=1S/C26H24N2O3/c1-17-8-10-18(11-9-17)16-27-26(29)21-15-23(28-22-7-5-4-6-20(21)22)19-12-13-24(30-2)25(14-19)31-3/h4-15H,16H2,1-3H3,(H,27,29)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)NCc1ccc(cc1)C	1220853	1	AID_1665222_datatable_active
N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C25H18ClF3N2O3/c1-33-22-10-7-14(11-23(22)34-2)20-13-17(16-5-3-4-6-19(16)30-20)24(32)31-21-12-15(25(27,28)29)8-9-18(21)26/h3-13H,1-2H3,(H,31,32)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)Nc1cc(ccc1Cl)C(F)(F)F	1742427	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[4-(trifluoromethyl)phenyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[4-(trifluoromethyl)phenyl]quinoline-4-carboxamide	InChI=1S/C25H15F3N2O2/c26-25(27,28)16-9-11-17(12-10-16)29-24(31)19-14-21(30-20-7-3-2-6-18(19)20)23-13-15-5-1-4-8-22(15)32-23/h1-14H,(H,29,31)	O=C(c1cc(nc2c1cccc2)c1cc2c(o1)cccc2)Nc1ccc(cc1)C(F)(F)F	156014225	1	AID_1665222_datatable_active
2-(3,4-dimethoxyphenyl)-N-(2,5-dimethylphenyl)quinoline-4-carboxamide	2-(3,4-dimethoxyphenyl)-N-(2,5-dimethylphenyl)quinoline-4-carboxamide	InChI=1S/C26H24N2O3/c1-16-9-10-17(2)22(13-16)28-26(29)20-15-23(27-21-8-6-5-7-19(20)21)18-11-12-24(30-3)25(14-18)31-4/h5-15H,1-4H3,(H,28,29)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)Nc1cc(C)ccc1C	1220995	1	AID_1665222_datatable_active
N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(5-methylfuran-2-yl)quinoline-4-carboxamide	N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(5-methylfuran-2-yl)quinoline-4-carboxamide	InChI=1S/C22H14ClF3N2O2/c1-12-6-9-20(30-12)19-11-15(14-4-2-3-5-17(14)27-19)21(29)28-18-10-13(22(24,25)26)7-8-16(18)23/h2-11H,1H3,(H,28,29)	Cc1ccc(o1)c1nc2ccccc2c(c1)C(=O)Nc1cc(ccc1Cl)C(F)(F)F	3628665	1	AID_1665222_datatable_active
2-(3,4-dimethoxyphenyl)-N-(4-phenoxyphenyl)quinoline-4-carboxamide	2-(3,4-dimethoxyphenyl)-N-(4-phenoxyphenyl)quinoline-4-carboxamide	InChI=1S/C30H24N2O4/c1-34-28-17-12-20(18-29(28)35-2)27-19-25(24-10-6-7-11-26(24)32-27)30(33)31-21-13-15-23(16-14-21)36-22-8-4-3-5-9-22/h3-19H,1-2H3,(H,31,33)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)Nc1ccc(cc1)Oc1ccccc1	5052726	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-(2,5-dimethylphenyl)quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-(2,5-dimethylphenyl)quinoline-4-carboxamide	InChI=1S/C26H20N2O2/c1-16-11-12-17(2)22(13-16)28-26(29)20-15-23(27-21-9-5-4-8-19(20)21)25-14-18-7-3-6-10-24(18)30-25/h3-15H,1-2H3,(H,28,29)	Cc1ccc(c(c1)NC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2)C	156015032	1	AID_1665222_datatable_active
N-[3,5-bis(trifluoromethyl)phenyl]-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	N-[3,5-bis(trifluoromethyl)phenyl]-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C26H18F6N2O3/c1-36-22-8-7-14(9-23(22)37-2)21-13-19(18-5-3-4-6-20(18)34-21)24(35)33-17-11-15(25(27,28)29)10-16(12-17)26(30,31)32/h3-13H,1-2H3,(H,33,35)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F	156015195	1	AID_1665222_datatable_active
N-(3-chloro-2-methylphenyl)-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	N-(3-chloro-2-methylphenyl)-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C25H21ClN2O3/c1-15-19(26)8-6-10-20(15)28-25(29)18-14-22(27-21-9-5-4-7-17(18)21)16-11-12-23(30-2)24(13-16)31-3/h4-14H,1-3H3,(H,28,29)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)Nc1cccc(c1C)Cl	1220190	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[2-chloro-4-(trifluoromethyl)phenyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[2-chloro-4-(trifluoromethyl)phenyl]quinoline-4-carboxamide	InChI=1S/C25H14ClF3N2O2/c26-18-12-15(25(27,28)29)9-10-20(18)31-24(32)17-13-21(30-19-7-3-2-6-16(17)19)23-11-14-5-1-4-8-22(14)33-23/h1-13H,(H,31,32)	Clc1cc(ccc1NC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2)C(F)(F)F	156016592	1	AID_1665222_datatable_active
N-(3,4-dichlorophenyl)-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	N-(3,4-dichlorophenyl)-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C24H18Cl2N2O3/c1-30-22-10-7-14(11-23(22)31-2)21-13-17(16-5-3-4-6-20(16)28-21)24(29)27-15-8-9-18(25)19(26)12-15/h3-13H,1-2H3,(H,27,29)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)Nc1ccc(c(c1)Cl)Cl	1219825	1	AID_1665222_datatable_active
N-benzhydryl-2-(3,4-dimethoxyphenyl)-4-quinolinecarboxamide	N-benzhydryl-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C31H26N2O3/c1-35-28-18-17-23(19-29(28)36-2)27-20-25(24-15-9-10-16-26(24)32-27)31(34)33-30(21-11-5-3-6-12-21)22-13-7-4-8-14-22/h3-20,30H,1-2H3,(H,33,34)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)NC(c1ccccc1)c1ccccc1	1744829	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[2-chloro-5-(trifluoromethyl)phenyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[2-chloro-5-(trifluoromethyl)phenyl]quinoline-4-carboxamide	InChI=1S/C25H14ClF3N2O2/c26-18-10-9-15(25(27,28)29)12-20(18)31-24(32)17-13-21(30-19-7-3-2-6-16(17)19)23-11-14-5-1-4-8-22(14)33-23/h1-13H,(H,31,32)	Clc1ccc(cc1NC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2)C(F)(F)F	156017117	1	AID_1665222_datatable_active
2-(1,3-benzodioxol-5-yl)-N-[2-chloro-5-(trifluoromethyl)phenyl]quinoline-4-carboxamide	2-(1,3-benzodioxol-5-yl)-N-[2-chloro-5-(trifluoromethyl)phenyl]quinoline-4-carboxamide	InChI=1S/C24H14ClF3N2O3/c25-17-7-6-14(24(26,27)28)10-20(17)30-23(31)16-11-19(29-18-4-2-1-3-15(16)18)13-5-8-21-22(9-13)33-12-32-21/h1-11H,12H2,(H,30,31)	Clc1ccc(cc1NC(=O)c1cc(nc2c1cccc2)c1ccc2c(c1)OCO2)C(F)(F)F	3264171	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[(4-fluorophenyl)methyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[(4-fluorophenyl)methyl]quinoline-4-carboxamide	InChI=1S/C25H17FN2O2/c26-18-11-9-16(10-12-18)15-27-25(29)20-14-22(28-21-7-3-2-6-19(20)21)24-13-17-5-1-4-8-23(17)30-24/h1-14H,15H2,(H,27,29)	Fc1ccc(cc1)CNC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2	156017238	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-(2,3-dichlorophenyl)quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-(2,3-dichlorophenyl)quinoline-4-carboxamide	InChI=1S/C24H14Cl2N2O2/c25-17-8-5-10-19(23(17)26)28-24(29)16-13-20(27-18-9-3-2-7-15(16)18)22-12-14-6-1-4-11-21(14)30-22/h1-13H,(H,28,29)	Clc1cccc(c1Cl)NC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2	156018121	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-(3-chloro-2-methylphenyl)quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-(3-chloro-2-methylphenyl)quinoline-4-carboxamide	InChI=1S/C25H17ClN2O2/c1-15-19(26)9-6-11-20(15)28-25(29)18-14-22(27-21-10-4-3-8-17(18)21)24-13-16-7-2-5-12-23(16)30-24/h2-14H,1H3,(H,28,29)	Clc1cccc(c1C)NC(=O)c1cc(nc2c1cccc2)c1cc2c(o1)cccc2	156018716	1	AID_1665222_datatable_active
N-(3,4-dichlorobenzyl)-2-(3,4-dimethoxyphenyl)-4-quinolinecarboxamide	N-[(3,4-dichlorophenyl)methyl]-2-(3,4-dimethoxyphenyl)quinoline-4-carboxamide	InChI=1S/C25H20Cl2N2O3/c1-31-23-10-8-16(12-24(23)32-2)22-13-18(17-5-3-4-6-21(17)29-22)25(30)28-14-15-7-9-19(26)20(27)11-15/h3-13H,14H2,1-2H3,(H,28,30)	COc1cc(ccc1OC)c1nc2ccccc2c(c1)C(=O)NCc1ccc(c(c1)Cl)Cl	1221876	1	AID_1665222_datatable_active
2-(1-benzofuran-2-yl)-N-[3,5-bis(trifluoromethyl)phenyl]quinoline-4-carboxamide	2-(1-benzofuran-2-yl)-N-[3,5-bis(trifluoromethyl)phenyl]quinoline-4-carboxamide	InChI=1S/C26H14F6N2O2/c27-25(28,29)15-10-16(26(30,31)32)12-17(11-15)33-24(35)19-13-21(34-20-7-3-2-6-18(19)20)23-9-14-5-1-4-8-22(14)36-23/h1-13H,(H,33,35)	O=C(c1cc(nc2c1cccc2)c1cc2c(o1)cccc2)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F	156020483	1	AID_1665222_datatable_active
N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(2,3-dihydro-1,4-benzodioxin-6-yl)quinoline-4-carboxamide	N-[2-chloro-5-(trifluoromethyl)phenyl]-2-(2,3-dihydro-1,4-benzodioxin-6-yl)quinoline-4-carboxamide	InChI=1S/C25H16ClF3N2O3/c26-18-7-6-15(25(27,28)29)12-21(18)31-24(32)17-13-20(30-19-4-2-1-3-16(17)19)14-5-8-22-23(11-14)34-10-9-33-22/h1-8,11-13H,9-10H2,(H,31,32)	Clc1ccc(cc1NC(=O)c1cc(nc2c1cccc2)c1ccc2c(c1)OCCO2)C(F)(F)F	156020729	1	AID_1665222_datatable_active
